Employee ID,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,JobFunctionDescription,GenderCode,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,StandardHours,DistanceFromHome,EducationField,AgeAtExit,TenureDays,IsManager,OverTimeBinary,DistanceFromHome_norm,TenureDays_norm,EngagementScore_inv,SatisfactionScore_inv,WorkLife_inv,JobInvolvement_inv,JobSatisfaction_inv,TurnoverScore
2019.0,2.0,1.0,4.0,Emery,Peck,26-Mar-22,,Production Technician II,Danielle Little,emery.peck@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,Laborer,Female,65810.0,Widowed,Fully Meets,3.0,4.0,4.0,2.0,4.0,1.0,8.0,2.0,5810.0,16.0,No,80.0,4.0,Management,,359.0,0,0.0,0.10714285714285714,0.2191358024691358,0.75,1.0,0.25,0.6666666666666667,0.25,0.5269980023416078
3519.0,1.0,3.0,4.0,Elaine,Ewing,19-Dec-21,02-Mar-22,Production Technician II,Dan Hernandez,elaine.ewing@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Resignation,Your very trip successful memory to while out.,Sales,Aerial,Driver,Male,17123.0,Widowed,Fully Meets,3.0,3.0,1.0,2.0,6.0,0.0,2.0,3.0,4046.0,6.0,Yes,80.0,21.0,Management,,359.0,0,1.0,0.7142857142857143,0.2191358024691358,1.0,0.5,0.25,0.6666666666666667,1.0,0.7252854914334245
3544.0,3.0,5.0,3.0,Samara,Mcbride,29-Jun-23,09-Jul-23,Sr. Accountant,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,Warehouse Technician,Male,13902.0,Single,Fully Meets,3.0,3.0,3.0,1.0,8.0,1.0,2.0,1.0,6212.0,29.0,No,80.0,6.0,Technical Engineering,,359.0,0,0.0,0.17857142857142855,0.2191358024691358,0.5,0.0,0.5,1.0,0.5,0.4628554038902331
1592.0,1.0,1.0,4.0,Charlee,Wiggins,14-Jun-20,18-Jul-23,Production Technician I,Elizabeth Allen,charlee.wiggins@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Retirement,Base source sort contain sport.,Production       ,Engineers,Engineer,Male,20973.0,Single,Exceeds,3.0,3.0,1.0,3.0,2.0,0.0,2.0,3.0,5324.0,15.0,No,80.0,16.0,Engineering,,359.0,0,0.0,0.5357142857142857,0.2191358024691358,1.0,1.0,0.25,0.33333333333333326,1.0,0.627572243851816
3371.0,4.0,2.0,5.0,Aliya,Moss,20-Dec-22,22-Mar-23,BI Director,Keith Rasmussen,aliya.moss@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Feel pattern require stand.,Production       ,Wireless,Crew Leader,Female,5985.0,Married,Exceeds,3.0,3.0,1.0,4.0,9.0,2.0,5.0,1.0,9156.0,13.0,No,80.0,21.0,Management,,359.0,0,0.0,0.7142857142857143,0.2191358024691358,0.25,0.75,0.0,0.0,1.0,0.40231201781452347
1196.0,4.0,5.0,4.0,Trevin,Summers,09-Mar-19,,Production Technician I,John Lambert,trevin.summers@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Eng,Administrator,Female,47386.0,Married,Fully Meets,3.0,3.0,1.0,4.0,7.0,1.0,7.0,3.0,3564.0,12.0,Yes,80.0,21.0,Management,,359.0,0,1.0,0.7142857142857143,0.2191358024691358,0.25,0.0,0.25,0.0,1.0,0.45282034255090664
2992.0,1.0,4.0,2.0,Moshe,Copeland,16-Apr-22,20-Apr-23,Production Technician II,Brittney Stone,moshe.copeland@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Example see table the.,Production       ,Field Operations,Welder,Female,59966.0,Married,Exceeds,5.0,3.0,3.0,3.0,5.0,0.0,7.0,4.0,2148.0,12.0,No,80.0,4.0,Management,,359.0,0,0.0,0.10714285714285714,0.2191358024691358,1.0,0.25,0.75,0.33333333333333326,0.5,0.4467709720480503
3921.0,4.0,3.0,2.0,Alessandra,Lee,12-Feb-20,15-Jul-22,Director of Operations,Lauren Douglas,alessandra.lee@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Retirement,Form law draw east through particularly.,IT/IS,Splicing,Planner,Female,56684.0,Married,Fully Meets,3.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,6865.0,29.0,Yes,80.0,28.0,Management,,359.0,0,1.0,0.9642857142857143,0.2191358024691358,0.25,0.5,0.75,0.33333333333333326,1.0,0.6486512003403297
2038.0,5.0,3.0,2.0,Weston,Rios,02-Sep-18,,Production Technician I,Pamela Calderon,weston.rios@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Splicing,Foreman,Female,81445.0,Married,Fully Meets,3.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,9380.0,18.0,Yes,80.0,29.0,Construction Management,,359.0,0,1.0,0.9999999999999999,0.2191358024691358,0.0,0.5,0.75,0.33333333333333326,0.25,0.5426193323574642
1621.0,4.0,1.0,3.0,Robert,Hubert,21-Sep-21,28-Jan-23,BI Developer,Alicia Mendoza,robert.hubert@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,That commercial east message peace.,IT/IS,Field Operations,Supervisor,Male,2134.0,Divorced,Needs Improvement,3.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2559.0,11.0,No,80.0,27.0,Management,,359.0,0,0.0,0.9285714285714285,0.2191358024691358,0.25,1.0,0.5,0.6666666666666667,1.0,0.6605489863561079
3016.0,3.0,1.0,2.0,Moshe,Hunter,05-Jan-22,,Sr. Accountant,Ashley Hill,moshe.hunter@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Finance & Accounting,Foreman,Male,19295.0,Widowed,Fully Meets,3.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,3618.0,5.0,Yes,80.0,19.0,Construction Management,,359.0,0,1.0,0.6428571428571428,0.2191358024691358,0.5,1.0,0.75,1.0,0.5,0.8013844737501791
1273.0,1.0,4.0,2.0,Michaela,Smith,29-Oct-20,26-Jan-21,Production Manager,Rachel Wilkins,michaela.smith@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Treat role defense or common service network.,Production       ,General - Sga,Manager,Female,50409.0,Single,Fully Meets,3.0,3.0,4.0,3.0,2.0,0.0,4.0,3.0,2070.0,23.0,No,80.0,9.0,Management,,359.0,1,0.0,0.2857142857142857,0.2191358024691358,1.0,0.25,0.75,0.33333333333333326,0.25,0.47145681792778815
2513.0,5.0,2.0,4.0,Trinity,Estes,19-Aug-21,16-Feb-22,Senior BI Developer,Laura Goodman,trinity.estes@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Involuntary,Fine father forget two pay sort before dinner.,IT/IS,General - Eng,Accountant,Male,6272.0,Divorced,Fully Meets,3.0,3.0,4.0,2.0,0.0,2.0,8.0,0.0,9088.0,8.0,No,80.0,1.0,Management,,359.0,0,0.0,0.0,0.2191358024691358,0.0,0.75,0.25,0.6666666666666667,0.25,0.329168327709504
3857.0,1.0,1.0,2.0,Jasper,Harrison,02-Oct-22,11-Oct-22,IT Support,Lindsey Osborne,jasper.harrison@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Voluntary,Forget budget now window.,IT/IS,Fielders,Specialist,Male,18837.0,Widowed,Fully Meets,3.0,3.0,5.0,1.0,1.0,3.0,7.0,0.0,6364.0,22.0,No,80.0,21.0,Management,,359.0,0,0.0,0.7142857142857143,0.2191358024691358,1.0,1.0,0.75,1.0,0.0,0.689563746369777
3312.0,3.0,1.0,4.0,Saniya,Mosley,01-Dec-18,,Data Architect,Sara Grimes,saniya.mosley@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Engineers,Business Development,Male,27839.0,Married,Fully Meets,2.0,3.0,5.0,3.0,5.0,2.0,1.0,4.0,9442.0,27.0,No,80.0,7.0,Management,,359.0,0,0.0,0.2142857142857143,0.2191358024691358,0.5,1.0,0.25,0.33333333333333326,0.0,0.39879863791990683
2251.0,4.0,4.0,4.0,Carla,Willis,12-Jan-22,,IT Manager - Support,Bradley Gray,carla.willis@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Project Management - Con,Program Manager,Female,81938.0,Divorced,Fully Meets,2.0,3.0,3.0,4.0,2.0,0.0,2.0,5.0,6294.0,12.0,Yes,80.0,1.0,Management,,359.0,1,1.0,0.0,0.2191358024691358,0.25,0.25,0.25,0.0,0.5,0.33066846096646124
3184.0,3.0,1.0,4.0,Dakota,Oliver,13-May-22,,Production Technician II,Brian Roberts,dakota.oliver@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,Cio,Female,9994.0,Single,Fully Meets,3.0,3.0,4.0,2.0,4.0,3.0,7.0,1.0,6830.0,17.0,Yes,80.0,6.0,Management,,359.0,0,1.0,0.17857142857142855,0.2191358024691358,0.5,1.0,0.25,0.6666666666666667,0.25,0.6075051072004504
3280.0,4.0,5.0,4.0,Makaila,Pham,29-May-23,23-Jul-23,Data Architect,Tamara Bailey,makaila.pham@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Fast light home sign build not.,Production       ,Project Management - Con,Supervisor,Male,59596.0,Divorced,Fully Meets,3.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,2814.0,28.0,No,80.0,28.0,Management,,359.0,0,0.0,0.9642857142857143,0.2191358024691358,0.25,0.0,0.25,0.6666666666666667,1.0,0.5106619533198883
3590.0,2.0,5.0,4.0,Dominik,Mullen,25-Feb-21,13-Oct-22,Senior BI Developer,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Country as dream project office.,Production       ,Field Operations,Cio,Male,66167.0,Widowed,Fully Meets,3.0,3.0,1.0,4.0,7.0,0.0,5.0,0.0,7970.0,9.0,No,80.0,17.0,Management,,359.0,0,0.0,0.5714285714285714,0.2191358024691358,0.75,0.0,0.25,0.0,1.0,0.3987981503074085
3067.0,3.0,1.0,2.0,Annabel,Lewis,05-Nov-19,,Production Manager,Joseph Lane,annabel.lewis@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,Cio,Male,50527.0,Single,Fully Meets,3.0,3.0,2.0,2.0,3.0,4.0,7.0,1.0,9809.0,28.0,No,80.0,3.0,Management,,359.0,1,0.0,0.07142857142857142,0.2191358024691358,0.5,1.0,0.75,0.6666666666666667,0.75,0.5234603519015634
3797.0,3.0,4.0,2.0,Maria,Grant,15-May-20,,Sr. Accountant,Connie Martinez,maria.grant@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Catv,Helpdesk,Female,32969.0,Married,Fully Meets,3.0,3.0,4.0,3.0,2.0,3.0,6.0,1.0,2589.0,23.0,Yes,80.0,24.0,Management,,359.0,0,1.0,0.8214285714285714,0.2191358024691358,0.5,0.25,0.75,0.33333333333333326,0.25,0.5341663794754038
1855.0,3.0,3.0,3.0,Keith,Haas,25-Jul-22,26-Apr-23,Production Technician II,Lisa Hernandez,keith.haas@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Retirement,Pretty line two she accept be.,Production       ,General - Con,Locator,Male,42024.0,Married,Exceeds,3.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,4477.0,19.0,Yes,80.0,7.0,Management,,359.0,0,1.0,0.2142857142857143,0.2191358024691358,0.5,0.5,0.5,0.33333333333333326,0.5,0.5280646171414011
3330.0,1.0,3.0,3.0,Esther,Willis,09-Aug-20,,Accountant I,Michele Black,esther.willis@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Fielders,Drafter,Female,83923.0,Divorced,Fully Meets,3.0,3.0,3.0,1.0,9.0,3.0,6.0,3.0,7660.0,21.0,Yes,80.0,17.0,Management,,359.0,0,1.0,0.5714285714285714,0.2191358024691358,1.0,0.5,0.5,1.0,0.5,0.7054811839007469
3459.0,4.0,4.0,3.0,Saniya,Yu,18-Apr-21,21-Jun-22,Network Engineer,Erin Bailey,saniya.yu@bilearner.com,CCDR,Future Start,Part-Time,Zone A,Full-Time,Retirement,Science end approach democratic treatment.,Sales,General - Con,Locator,Male,8779.0,Widowed,Needs Improvement,2.0,3.0,2.0,2.0,2.0,0.0,6.0,2.0,7464.0,6.0,No,80.0,3.0,Management,,359.0,0,0.0,0.07142857142857142,0.2191358024691358,0.25,0.25,0.5,0.6666666666666667,0.75,0.3793105941213112
3649.0,1.0,2.0,2.0,Elisha,Ruiz,13-Aug-22,,Accountant I,Stephen Green,elisha.ruiz@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,Safety,Female,26602.0,Married,Fully Meets,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,6291.0,28.0,Yes,80.0,14.0,Management,,359.0,0,1.0,0.4642857142857143,0.2191358024691358,1.0,0.75,0.75,0.6666666666666667,1.0,0.767042905328243
2079.0,4.0,2.0,3.0,Emilio,Daniel,19-Jun-22,,Production Technician I,Michael Potts,emilio.daniel@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,Flagger,Female,60487.0,Married,Fully Meets,3.0,3.0,1.0,3.0,6.0,14.0,17.0,1.0,16328.0,13.0,No,80.0,28.0,Management,,359.0,0,0.0,0.9642857142857143,0.2191358024691358,0.25,0.75,0.5,0.33333333333333326,1.0,0.5814252636823863
2908.0,4.0,2.0,5.0,Shyanne,Cooper,19-Mar-21,,IT Manager - Support,Katherine Banks,shyanne.cooper@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,Program Manager,Male,49657.0,Single,Fully Meets,3.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,2450.0,22.0,Yes,80.0,6.0,Project Management,,359.0,1,1.0,0.17857142857142855,0.2191358024691358,0.25,0.75,0.0,0.33333333333333326,0.75,0.48166450211033296
1613.0,4.0,2.0,1.0,Beau,Barron,26-Sep-19,01-Aug-20,Production Technician I,Taylor Cruz,beau.barron@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Voluntary,Real public realize evening building middle.,Production       ,Field Operations,Laborer,Female,61768.0,Single,Exceeds,3.0,4.0,2.0,3.0,7.0,7.0,5.0,2.0,4779.0,20.0,Yes,80.0,2.0,Management,,359.0,0,1.0,0.03571428571428571,0.2191358024691358,0.25,0.75,1.0,0.33333333333333326,0.75,0.5898633163189638
3966.0,5.0,5.0,5.0,Konner,Villegas,19-Oct-18,04-Sep-21,BI Director,Ruth Myers,konner.villegas@bilearner.com,NEL,Future Start,Contract,Zone A,Part-Time,Voluntary,Tree six high notice after news.,Software Engineering,Field Operations,Clerk,Female,5707.0,Single,Fully Meets,3.0,3.0,5.0,2.0,9.0,1.0,9.0,4.0,3447.0,10.0,No,80.0,22.0,Management,,359.0,0,0.0,0.75,0.2191358024691358,0.0,0.0,0.0,0.6666666666666667,0.0,0.2671822128767216
1203.0,3.0,5.0,3.0,Mylie,Salazar,08-Sep-18,,Production Technician I,Jasmine Johnson,mylie.salazar@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Engineers,Engineer,Male,14153.0,Divorced,Fully Meets,3.0,4.0,3.0,3.0,3.0,2.0,0.0,4.0,3815.0,17.0,Yes,80.0,10.0,Engineering,,359.0,0,1.0,0.3214285714285714,0.2191358024691358,0.5,0.0,0.5,0.33333333333333326,0.5,0.46355862731254793
3482.0,4.0,5.0,5.0,Cristal,Bolton,29-Oct-19,07-Feb-21,Production Technician I,Matthew Flores,cristal.bolton@bilearner.com,CCDR,Future Start,Full-Time,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Sales,Catv,Crew Leader,Male,57302.0,Divorced,Fully Meets,3.0,3.0,5.0,4.0,9.0,4.0,3.0,0.0,5619.0,18.0,Yes,80.0,21.0,Management,,359.0,0,1.0,0.7142857142857143,0.2191358024691358,0.25,0.0,0.0,0.0,0.0,0.30605664247529907
2569.0,3.0,4.0,3.0,Emerson,Grimes,07-Oct-21,31-Dec-21,IT Support,Mrs. Debra Flynn,emerson.grimes@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Anything human medical offer dinner hard by.,IT/IS,General - Con,Apprentice,Male,53854.0,Single,Fully Meets,3.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,3486.0,11.0,Yes,80.0,21.0,Management,,359.0,0,1.0,0.7142857142857143,0.2191358024691358,0.5,0.25,0.5,0.0,0.0,0.4383221834018664
2533.0,1.0,1.0,3.0,Chandler,Reynolds,05-May-21,,Shared Services Manager,Lauren Baker,chandler.reynolds@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,Planner,Male,53235.0,Divorced,PIP,3.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,2963.0,25.0,Yes,80.0,22.0,Management,,359.0,1,1.0,0.75,0.2191358024691358,1.0,1.0,0.5,0.0,1.0,0.7377739013546157
3928.0,4.0,2.0,1.0,Audrina,Yu,27-Jan-21,18-Oct-21,Accountant I,Walter Powell,audrina.yu@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Resignation,Red say check wish car food between member.,IT/IS,General - Con,Labor,Male,59834.0,Widowed,Fully Meets,3.0,3.0,2.0,4.0,0.0,0.0,9.0,0.0,6278.0,25.0,No,80.0,10.0,Management,,359.0,0,0.0,0.3214285714285714,0.2191358024691358,0.25,0.75,1.0,0.0,0.75,0.44947149755010835
1883.0,3.0,4.0,2.0,Giselle,Butler,27-Aug-18,23-Mar-19,Production Technician I,Regina Goodwin,giselle.butler@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Voluntary,Unit computer what age career.,Production       ,Project Management - Con,Project Manager,Female,26876.0,Single,Fully Meets,3.0,3.0,1.0,1.0,7.0,7.0,7.0,2.0,10252.0,21.0,Yes,80.0,1.0,Project Management,,359.0,0,1.0,0.0,0.2191358024691358,0.5,0.25,0.75,1.0,1.0,0.6083125741664034
3350.0,2.0,1.0,1.0,Jalen,Richmond,20-Nov-22,,CIO,Samantha Butler,jalen.richmond@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Project Management - Con,Groundman,Female,41824.0,Divorced,Exceeds,4.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2672.0,28.0,No,80.0,22.0,Management,,359.0,0,0.0,0.75,0.2191358024691358,0.75,1.0,1.0,1.0,0.5,0.7672818809457274
3455.0,2.0,1.0,1.0,Charity,Miranda,29-Jun-21,05-Jul-22,Data Analyst ,Daniel Rodriguez,charity.miranda@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Pm local take example fund. Small heavy listen.,Sales,Project Management - Eng,Coordinator,Male,3763.0,Widowed,Exceeds,1.0,3.0,4.0,3.0,4.0,0.0,5.0,0.0,3859.0,22.0,No,80.0,27.0,Business Administration,,359.0,0,0.0,0.9285714285714285,0.2191358024691358,0.75,1.0,1.0,0.33333333333333326,0.25,0.6797316257332149
2772.0,2.0,4.0,5.0,Alexandra,Bean,13-Mar-20,,Data Analyst ,Francis York,alexandra.bean@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Wireline Construction,Purchasing,Male,74626.0,Married,Exceeds,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,5608.0,29.0,Yes,80.0,18.0,Management,,359.0,0,1.0,0.6071428571428571,0.2191358024691358,0.75,0.25,0.0,0.33333333333333326,0.5,0.547316853726751
1434.0,1.0,2.0,3.0,Ayla,Roberts,30-Dec-18,30-Mar-23,Production Technician I,Desiree Martinez,ayla.roberts@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,Brother work amount rock newspaper.,Production       ,Splicing,Splicer,Female,88408.0,Divorced,Exceeds,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,9071.0,19.0,Yes,80.0,10.0,Management,,359.0,0,1.0,0.3214285714285714,0.2191358024691358,1.0,0.75,0.5,0.6666666666666667,0.25,0.6332951602844749
2152.0,3.0,1.0,4.0,Alexis,Kirby,07-Oct-20,,Production Technician I,Keith Odonnell,alexis.kirby@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Engineers,Project Manager,Female,70069.0,Widowed,Exceeds,2.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,4877.0,21.0,No,80.0,27.0,Project Management,,359.0,0,0.0,0.9285714285714285,0.2191358024691358,0.5,1.0,0.25,1.0,1.0,0.7096969046922658
1971.0,3.0,2.0,1.0,Betsy,Bondwell,15-Sep-18,14-Jul-23,Production Technician II,Christopher Rodriguez,betsy.bondwell@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Glass minute shake food determine deep.,Production       ,General - Con,Lineman,Female,2210.0,Divorced,Fully Meets,3.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,2534.0,14.0,No,80.0,11.0,Management,,359.0,0,0.0,0.35714285714285715,0.2191358024691358,0.5,0.75,1.0,0.0,0.25,0.43410947538340316
1269.0,1.0,2.0,4.0,Elyse,Pratt,23-Aug-22,,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Yard (Material Handling),Laborer,Female,82774.0,Divorced,Fully Meets,3.0,2.0,4.0,3.0,7.0,4.0,10.0,2.0,13496.0,14.0,Yes,80.0,20.0,Management,,359.0,0,1.0,0.6785714285714285,0.2191358024691358,1.0,0.75,0.25,0.33333333333333326,0.25,0.6593393001441686
3754.0,3.0,3.0,5.0,Arielle,Potts,02-Jun-20,25-Jan-22,Sales Manager,Sarah Morgan,arielle.potts@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Voluntary,Stage necessary although they.,Production       ,Project Management - Con,Executive,Male,76770.0,Married,Exceeds,3.0,3.0,2.0,1.0,6.0,2.0,5.0,4.0,5202.0,29.0,No,80.0,12.0,Management,,359.0,1,0.0,0.39285714285714285,0.2191358024691358,0.5,0.5,0.0,1.0,0.75,0.514586714395
2987.0,4.0,3.0,3.0,Geoff,Dickinson,24-Sep-20,,Software Engineer,Nicholas Smith,geoff.dickinson@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Shop (Fleet),Support,Male,2180.0,Single,Fully Meets,4.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0,4973.0,20.0,No,80.0,1.0,Management,,359.0,0,0.0,0.0,0.2191358024691358,0.25,0.5,0.5,1.0,1.0,0.47182088877236095
3615.0,3.0,1.0,4.0,Martin,Weber,13-May-21,22-Sep-22,IT Manager - Infra,Lee Hudson,martin.weber@bilearner.com,CCDR,Future Start,Full-Time,Zone B,Part-Time,Retirement,View ever record ahead.,Production       ,General - Con,Cio,Male,74388.0,Divorced,Fully Meets,3.0,3.0,1.0,3.0,2.0,4.0,9.0,2.0,4463.0,18.0,No,80.0,2.0,Management,,359.0,1,0.0,0.03571428571428571,0.2191358024691358,0.5,1.0,0.25,0.33333333333333326,1.0,0.46116312218225175
1517.0,4.0,5.0,3.0,Leyla,Davila,02-Dec-21,25-Apr-22,Production Technician II,Deborah Clark,leyla.davila@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,From through each buy.,Production       ,Splicing,Splicer,Male,4704.0,Married,Fully Meets,3.0,3.0,1.0,4.0,2.0,0.0,2.0,3.0,2819.0,16.0,No,80.0,4.0,Management,,359.0,0,0.0,0.10714285714285714,0.2191358024691358,0.25,0.0,0.5,0.0,1.0,0.2815788265432193
1600.0,5.0,3.0,2.0,Devon,Daniels,06-Nov-18,,Production Technician II,April Carpenter,devon.daniels@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,Technician,Female,23314.0,Married,Exceeds,3.0,3.0,2.0,3.0,2.0,0.0,4.0,2.0,2143.0,13.0,No,80.0,13.0,Technical Engineering,,359.0,0,0.0,0.42857142857142855,0.2191358024691358,0.0,0.5,0.75,0.33333333333333326,0.75,0.3791277825483627
3426.0,1.0,3.0,2.0,Chace,Kerr,27-Apr-22,,BI Director,Javier Mccall,chace.kerr@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,Runner,Female,57487.0,Married,Fully Meets,2.0,3.0,3.0,4.0,9.0,0.0,9.0,2.0,5337.0,21.0,No,80.0,28.0,Management,,359.0,0,0.0,0.9642857142857143,0.2191358024691358,1.0,0.5,0.75,0.0,0.5,0.5997969669528209
3245.0,3.0,5.0,2.0,Leonel,Tanner,07-Jun-19,30-Dec-21,IT Support,Mrs. Vickie Barber,leonel.tanner@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone A,Full-Time,Voluntary,Fly draw gun true deal sure.,Production       ,Field Operations,Accounting,Female,62905.0,Married,Fully Meets,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,2818.0,29.0,No,80.0,2.0,Management,,359.0,0,0.0,0.03571428571428571,0.2191358024691358,0.5,0.0,0.75,0.0,0.25,0.29629463290058344
2220.0,3.0,3.0,5.0,Lilah,Harrison,17-Sep-22,,IT Support,Charles Johnson,lilah.harrison@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General - Eng,Engineer,Female,30879.0,Married,Exceeds,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2974.0,17.0,No,80.0,9.0,Engineering,,359.0,0,0.0,0.2857142857142857,0.2191358024691358,0.5,0.5,0.0,0.33333333333333326,0.5,0.3916704790018662
2582.0,3.0,2.0,5.0,Whitney,Gill,28-Jul-20,,Director of Sales,John Hunter,whitney.gill@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Wireline Construction,Apprentice,Female,43050.0,Single,Fully Meets,3.0,3.0,4.0,2.0,6.0,1.0,5.0,2.0,6856.0,17.0,Yes,80.0,14.0,Management,,359.0,0,1.0,0.4642857142857143,0.2191358024691358,0.5,0.75,0.0,0.6666666666666667,0.25,0.5619158479807802
3084.0,5.0,3.0,3.0,Mekhi,Hopkins,27-Oct-20,08-Jun-22,Director of Operations,Erica Davis,mekhi.hopkins@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Voluntary,Stage mission never one happen somebody single.,Production       ,General - Con,Evp,Male,64716.0,Widowed,Fully Meets,4.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,7070.0,10.0,No,80.0,22.0,Management,,359.0,0,0.0,0.75,0.2191358024691358,0.0,0.5,0.5,0.6666666666666667,0.5,0.5046684830911987
3380.0,4.0,3.0,2.0,Victor,Ibarra,27-Jun-23,,Director of Operations,Jonathan Richards,victor.ibarra@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,Contracts,Male,9268.0,Widowed,Fully Meets,3.0,3.0,1.0,4.0,5.0,2.0,7.0,0.0,3019.0,27.0,Yes,80.0,8.0,Management,,359.0,0,1.0,0.25,0.2191358024691358,0.25,0.5,0.75,0.0,1.0,0.525151386419819
